Sales,Discount,Profit,Order_ID,Product_ID
25.488,0.2,4.4604,CA-2018-124541,TEC-AC-10002550
6.9,0.8,-12.0750,CA-2018-124541,OFF-BI-10004965
9.648,0.8,-16.8840,CA-2018-124541,OFF-BI-10004209
7.968,0.2,2.8884,CA-2018-124541,OFF-PA-10001526
10.368,0.2,3.6288,CA-2017-108707,OFF-PA-10000788
114.2,0,52.5320,CA-2017-111500,OFF-PA-10000595
17.96,0,8.2616,CA-2017-111500,OFF-BI-10000829
12.67,0,4.5612,CA-2017-111500,OFF-FA-10002676
339.96,0,122.3856,CA-2017-111500,TEC-AC-10000844
1801.63,0.2,-337.8060,US-2020-117723,OFF-ST-10004459
46.32,0,18.0648,CA-2018-143238,TEC-AC-10003499
181.986,0.3,-54.5958,CA-2018-168746,FUR-CH-10000513
431.976,0.4,-100.7944,CA-2018-168746,TEC-PH-10000895
155.37,0.4,-36.2530,CA-2018-168746,TEC-PH-10002555
1348.7,0.2,-219.1644,CA-2018-113404,FUR-CH-10003312
700.152,0.2,78.7671,CA-2018-113404,FUR-CH-10004086
111.888,0.2,22.3776,CA-2019-144792,FUR-FU-10002759
143.952,0.2,14.3952,CA-2017-164385,OFF-AP-10002191
173.94,0,13.9152,US-2019-114174,FUR-BO-10003450
14.76,0,6.9372,US-2019-114174,OFF-LA-10000248
205.92,0,2.0592,CA-2020-108070,OFF-ST-10004804
102.833,0.15,-6.0490,CA-2020-108070,FUR-BO-10001337
2.304,0.2,0.2592,US-2018-128090,OFF-AR-10002255
1879.96,0.2,211.4955,US-2018-128090,TEC-PH-10002624
313.024,0.2,105.6456,US-2018-128090,OFF-PA-10001878
5.04,0.2,1.7640,US-2018-128090,OFF-LA-10000452
821.88,0,213.6888,CA-2020-101042,FUR-FU-10004665
21.96,0,10.7604,CA-2020-101042,OFF-BI-10000088
25.92,0,12.4416,CA-2019-155439,OFF-PA-10000029
705.544,0.2,70.5544,CA-2019-118626,TEC-PH-10000369
50,0,12.0000,CA-2018-111458,TEC-AC-10001590
51.712,0.6,-32.3200,US-2019-126844,FUR-FU-10004909
6.992,0.2,0.5244,US-2018-112508,OFF-AP-10002287
1406.86,0,140.6860,CA-2018-147788,FUR-BO-10004357
15.75,0,7.5600,CA-2018-147788,OFF-LA-10003766
323.1,0,61.3890,CA-2018-147788,OFF-ST-10000046
9.216,0.2,3.3408,CA-2018-144288,OFF-LA-10003190
10.368,0.2,3.6288,CA-2018-144288,OFF-PA-10002787
15.02,0,2.7036,CA-2018-110632,TEC-AC-10000387
33.82,0,9.1314,CA-2018-110632,OFF-ST-10001291
71,0,27.6900,CA-2020-109589,TEC-AC-10003116
25.12,0.2,7.8500,CA-2020-123967,OFF-BI-10001308
2665.62,0,239.9058,CA-2020-123967,FUR-TA-10003954
478.08,0,133.8624,CA-2020-148929,OFF-ST-10003282
164.388,0.4,-35.6174,CA-2020-134404,TEC-PH-10000576
13.248,0.2,3.6432,CA-2020-134404,OFF-AR-10004441
2.912,0.2,0.9100,CA-2020-109778,OFF-AR-10003759
1399.94,0.2,52.4979,CA-2019-155845,TEC-AC-10004145
526.45,0,31.5870,CA-2020-145128,FUR-FU-10000293
16.23,0,7.9527,CA-2017-129091,OFF-EN-10004955
319.9,0,156.7510,CA-2017-129091,OFF-BI-10001071
11.36,0,5.3392,CA-2017-129091,OFF-EN-10001990
675.12,0,290.3016,CA-2017-129091,OFF-AP-10002734
62.82,0,30.7818,US-2017-155502,FUR-FU-10004587
489.92,0,0.0000,US-2017-155502,OFF-ST-10004337
19.44,0,9.3312,US-2017-155502,OFF-PA-10003072
16.68,0,8.3400,US-2017-155502,OFF-PA-10000380
155.35,0,0.0000,US-2017-155502,TEC-PH-10004833
12.42,0,4.4712,US-2017-155502,FUR-FU-10001847
187.98,0,52.6344,US-2017-155502,TEC-PH-10002103
6.608,0.2,2.1476,CA-2018-121041,OFF-EN-10001137
248.57,0,67.1139,CA-2020-131695,OFF-ST-10001476
22.23,0,9.7812,CA-2020-131695,FUR-FU-10002045
5.98,0,1.0166,CA-2019-137729,OFF-ST-10001505
246.168,0.2,21.5397,CA-2019-137729,TEC-PH-10001433
14.136,0.6,-7.7748,US-2019-115455,FUR-FU-10004671
601.47,0.5,-300.7350,US-2019-115455,FUR-TA-10003569
79.1,0,39.5500,CA-2020-128300,TEC-PH-10002807
327.84,0,157.3632,CA-2020-128300,OFF-BI-10001597
180.96,0,81.4320,CA-2020-149048,OFF-EN-10003296
914.97,0,411.7365,CA-2020-149048,OFF-BI-10004632
587.97,0,158.7519,CA-2020-149048,TEC-PH-10002310
530.34,0,95.4612,CA-2020-149048,OFF-ST-10000078
14.94,0,7.3206,CA-2020-149048,OFF-PA-10001752
121.94,0,35.3626,CA-2020-108553,OFF-AP-10000026
122.71,0,36.8130,CA-2020-108553,OFF-SU-10002573
14.94,0,7.0218,CA-2019-165848,OFF-PA-10000349
1349.85,0,364.4595,CA-2019-165848,TEC-MA-10003356
136.784,0.2,5.1294,CA-2019-165848,FUR-BO-10000362
61.12,0,20.7808,CA-2019-165848,FUR-FU-10003878
1.167,0.7,-0.8558,CA-2017-112718,OFF-BI-10000591
16.99,0,4.9271,CA-2019-154053,OFF-AR-10003727
24.672,0.2,0.0000,CA-2017-127446,TEC-AC-10001635
2.52,0.2,0.8820,CA-2017-127446,OFF-LA-10001317
1218.73,0.3,-121.8735,CA-2017-127446,FUR-TA-10000577
5.904,0.2,1.9926,CA-2017-127446,OFF-LA-10000248
15.696,0.2,5.1012,CA-2017-127446,OFF-PA-10000955
6.096,0.6,-3.9624,CA-2017-127446,FUR-FU-10000221
41.568,0.2,2.5980,CA-2019-137204,FUR-CH-10002304
230.28,0.2,23.0280,CA-2017-147298,FUR-CH-10004886
18.288,0.2,5.7150,CA-2017-147298,OFF-BI-10001525
5.78,0,2.7166,CA-2020-147942,OFF-LA-10003663
121.68,0.2,38.0250,CA-2020-147942,OFF-BI-10001294
4.17,0,1.0842,CA-2020-115931,OFF-AR-10000369
67.04,0.2,6.7040,CA-2020-115931,TEC-PH-10001300
37.32,0,10.4496,CA-2020-115931,OFF-ST-10000876
18.45,0,8.6715,CA-2020-115931,OFF-LA-10001404
25.92,0,12.4416,CA-2017-164861,OFF-PA-10001972
11200,0.2,3919.9888,CA-2020-127180,TEC-CO-10004722
2399.6,0,647.8920,CA-2020-127180,TEC-PH-10001494
63.9,0,28.7550,CA-2020-127180,OFF-EN-10002500
52.99,0,0.5299,CA-2020-127180,TEC-PH-10003800
60.864,0.2,9.1296,US-2020-165344,TEC-AC-10002399
652.995,0.7,-935.9595,US-2020-165344,TEC-MA-10002210
11.22,0.7,-7.4800,US-2020-165344,OFF-BI-10003196
14.94,0,7.0218,CA-2018-168186,OFF-PA-10000477
39.96,0,17.1828,US-2020-110604,FUR-FU-10000076
42.624,0.2,4.2624,US-2020-110604,FUR-CH-10002017
220.96,0.2,24.8580,US-2020-110604,FUR-CH-10004287
4.928,0.2,0.7392,CA-2018-116750,FUR-FU-10003829
7.23,0.7,-5.7840,CA-2018-116750,OFF-BI-10004728
323.1,0,61.3890,CA-2018-162369,OFF-ST-10000046
19.04,0,9.3296,CA-2020-108441,OFF-PA-10000697
13.128,0.2,4.2666,CA-2020-108441,OFF-BI-10000848
64.14,0,16.6764,CA-2020-108441,OFF-AR-10004691
858.24,0.1,143.0400,CA-2020-108441,FUR-CH-10000595
29.99,0,2.9990,CA-2018-169740,TEC-AC-10000927
186.048,0.2,67.4424,CA-2019-124051,OFF-PA-10001289
36.792,0.2,4.1391,CA-2019-149111,TEC-PH-10003092
18.624,0.2,6.2856,CA-2019-149111,FUR-FU-10000206
57.69,0,23.6529,CA-2017-131002,FUR-FU-10004270
42.81,0,20.1207,CA-2017-131002,OFF-BI-10000948
12.96,0,6.2208,CA-2017-131002,OFF-PA-10000223
821.88,0,213.6888,CA-2017-131002,FUR-FU-10004665
104.85,0,28.3095,CA-2017-131002,TEC-PH-10000215
424.957,0.15,19.9980,US-2019-146794,FUR-BO-10004467
10.776,0.2,3.5022,CA-2020-112515,OFF-BI-10000829
11.784,0.2,4.2717,CA-2020-112515,OFF-BI-10003712
164.88,0,80.7912,CA-2020-112515,OFF-PA-10000062
1292.94,0,77.5764,CA-2020-112515,FUR-BO-10003404
25.584,0.2,8.9544,CA-2020-112515,OFF-BI-10004233
261.74,0,65.4350,CA-2020-112515,OFF-ST-10001272
14.4,0,7.0560,CA-2020-112515,OFF-LA-10001175
10.86,0,5.1042,CA-2019-150343,OFF-EN-10004030
883.84,0.2,99.4320,CA-2018-135538,FUR-CH-10004287
1979.89,0,494.9725,CA-2020-123372,TEC-PH-10002834
79.96,0,35.9820,CA-2020-123372,OFF-EN-10003055
8.76,0,4.2048,CA-2020-159604,OFF-BI-10003460
3.984,0.2,1.2948,CA-2019-164784,OFF-LA-10001569
370.62,0.4,-142.0710,CA-2019-164784,FUR-TA-10004534
2.742,0.7,-2.0108,CA-2019-164784,OFF-BI-10002954
79.512,0.2,20.8719,CA-2019-111794,TEC-AC-10003832
28.352,0.2,9.5688,CA-2019-111794,OFF-PA-10000474
40.784,0.2,4.5882,US-2018-139759,FUR-CH-10002774
105.96,0,29.6688,US-2018-139759,OFF-AP-10002765
166.44,0,79.8912,CA-2017-126403,OFF-PA-10001144
785.88,0,212.1876,CA-2017-126403,FUR-CH-10003761
26.2,0,12.8380,CA-2017-126403,OFF-PA-10004665
1325.85,0,238.6530,CA-2017-126403,OFF-ST-10000078
166.44,0,79.8912,CA-2020-136875,OFF-PA-10000357
8.76,0.2,0.7665,CA-2020-132185,OFF-AR-10000422
43.584,0.2,4.3584,CA-2020-132185,OFF-AP-10001205
11.088,0.7,-8.1312,US-2017-160780,OFF-BI-10001116
25.164,0.7,-16.7760,US-2017-160780,OFF-BI-10002931
14.4,0,7.0560,CA-2020-127026,OFF-BI-10000546
619.95,0,111.5910,CA-2020-127026,TEC-AC-10002049
89.52,0,42.0744,CA-2020-127026,OFF-BI-10001196
350.973,0.1,152.0883,CA-2020-127026,TEC-MA-10002981
164.99,0,49.4970,CA-2020-127026,TEC-PH-10003601
312.552,0.2,101.5794,CA-2020-137085,OFF-BI-10000632
95.952,0.2,29.9850,CA-2019-133123,OFF-EN-10003055
3.204,0.7,-2.4564,CA-2019-133123,OFF-BI-10001031
3.98,0.8,-6.5670,US-2019-128195,OFF-BI-10002003
15.7,0,7.0650,CA-2018-153220,OFF-PA-10003016
5.248,0.2,1.6400,CA-2017-123064,OFF-AR-10004582
5.346,0.7,-4.4550,CA-2020-156412,OFF-BI-10004364
15.48,0.2,5.6115,US-2019-144211,OFF-PA-10002246
108.576,0.2,8.1432,US-2019-144211,TEC-PH-10002890
109.9,0,37.3660,CA-2019-138079,FUR-FU-10001475
15.384,0.2,4.0383,CA-2017-143182,FUR-FU-10004270
30.352,0.2,10.6232,CA-2019-161662,OFF-PA-10003465
821.3,0.5,-16.4260,CA-2017-145317,TEC-MA-10003626
22638.5,0.5,-1811.0784,CA-2017-145317,TEC-MA-10002412
21.376,0.2,7.4816,CA-2017-145317,OFF-PA-10001804
8.016,0.2,1.0020,CA-2017-145317,OFF-AR-10003183
30.768,0.2,8.0766,CA-2017-145317,FUR-FU-10004270
18.936,0.2,5.9175,CA-2017-145317,OFF-FA-10003112
122.352,0.2,15.2940,CA-2017-145317,FUR-FU-10001986
116.28,0,56.9772,CA-2017-143413,OFF-PA-10002319
132.6,0,17.2380,CA-2020-156818,TEC-AC-10002323
16.68,0,4.3368,CA-2020-155873,OFF-SU-10001165
19.44,0,9.3312,CA-2020-155873,OFF-PA-10001246
192.16,0,92.2368,CA-2020-155873,OFF-PA-10001815
227.36,0,81.8496,CA-2018-121797,FUR-FU-10001876
1919.98,0.2,215.9973,CA-2018-121797,TEC-MA-10000488
12.828,0.7,-8.9796,US-2018-120572,OFF-BI-10001098
45.888,0.2,9.1776,CA-2020-132430,FUR-FU-10003577
60.12,0,22.2444,CA-2020-146031,OFF-AR-10002656
302.376,0.2,37.7970,CA-2017-110100,TEC-PH-10004531
13.9,0,5.5600,CA-2018-103723,OFF-AR-10003251
129.98,0,62.3904,CA-2017-127187,TEC-PH-10000673
71.98,0,15.1158,CA-2020-128475,TEC-AC-10000158
377.97,0,109.6113,CA-2017-100006,TEC-PH-10002075
124.36,0,33.5772,CA-2020-144827,OFF-ST-10004340
23.976,0.6,-14.3856,CA-2017-110030,FUR-FU-10002759
8.376,0.2,2.7222,CA-2017-121286,OFF-FA-10000585
58.24,0.2,5.0960,CA-2017-121286,OFF-AP-10004859
81.2,0,12.1800,CA-2019-164735,OFF-ST-10001558
14.45,0,6.7915,CA-2017-153479,OFF-LA-10004689
95.648,0.2,31.0856,CA-2017-153479,OFF-BI-10002867
359.97,0.4,-71.9940,CA-2020-149888,TEC-PH-10003811
350.352,0.4,-140.1408,CA-2020-149888,FUR-TA-10000849
1.641,0.7,-1.3128,CA-2020-119193,OFF-BI-10000848
629.958,0.4,94.4937,CA-2020-119193,TEC-PH-10003072
6.63,0,1.7901,CA-2020-104801,OFF-AR-10001547
799.96,0,343.9828,CA-2020-104801,TEC-AC-10001838
107.53,0,21.5060,CA-2020-104801,FUR-FU-10004017
73.98,0,19.9746,CA-2017-107594,TEC-PH-10002923
5.58,0,2.1762,CA-2017-107594,OFF-AR-10000716
49.12,0,23.0864,CA-2018-129770,OFF-PA-10000249
377.97,0,94.4925,CA-2018-115798,TEC-PH-10003691
42.28,0,19.8716,CA-2018-115798,OFF-PA-10001560
299.97,0,56.9943,CA-2018-115798,FUR-BO-10004467
89.98,0,43.1904,CA-2018-115798,TEC-PH-10001819
477.24,0,9.5448,CA-2020-122707,OFF-SU-10000157
25.98,0,1.5588,CA-2020-122707,TEC-AC-10004227
46.72,0.2,17.5200,CA-2019-165015,OFF-EN-10003134
35.34,0,13.4292,CA-2017-149244,FUR-FU-10004671
257.64,0,100.4796,CA-2018-140144,FUR-FU-10002253
125.976,0.2,47.2410,CA-2018-140144,TEC-PH-10002726
79.992,0.2,21.9978,CA-2020-163321,TEC-AC-10004571
700.056,0.3,-130.0104,CA-2017-155887,FUR-TA-10002228
27.168,0.2,-1.3584,US-2018-165449,TEC-AC-10004127
8.226,0.7,-6.0324,CA-2018-110247,OFF-BI-10001553
585.552,0.2,73.1940,US-2017-141257,FUR-CH-10002758
423.28,0,110.0528,CA-2017-154669,OFF-ST-10000532
225.296,0.2,22.5296,CA-2017-158029,FUR-CH-10000988
5.56,0,2.2240,CA-2018-155306,OFF-AR-10003251
323.37,0,129.3480,CA-2018-155306,TEC-AC-10003174
783.96,0.2,68.5965,CA-2018-155306,TEC-PH-10002310
1447.65,0,419.8185,CA-2018-155306,OFF-AP-10002651
11.96,0,5.8604,CA-2018-155306,OFF-PA-10001184
239.97,0,71.9910,CA-2019-127775,TEC-AC-10002402
76.92,0,31.5372,CA-2019-146171,FUR-FU-10004270
481.32,0,125.1432,CA-2019-146171,OFF-ST-10001526
48.4,0,23.2320,CA-2017-129574,OFF-PA-10002893
0.99,0,0.4356,CA-2020-126536,TEC-AC-10003709
101.84,0.2,36.9170,CA-2020-126536,OFF-BI-10001191
10.332,0.7,-7.5768,CA-2020-165757,OFF-BI-10003166
31.155,0.7,-23.8855,CA-2020-165757,OFF-BI-10003982
8.928,0.2,0.6696,CA-2020-165757,OFF-ST-10004835
34.384,0.2,3.8682,CA-2020-167752,OFF-AP-10000159
1924.16,0.2,312.6760,CA-2020-167752,OFF-AP-10002945
32.192,0.8,-80.4800,US-2018-122140,OFF-AP-10001242
50.12,0.2,-0.6265,US-2018-122140,TEC-AC-10003038
47.976,0.2,1.7991,US-2018-122140,TEC-AC-10003289
54.5,0,14.1700,CA-2019-163986,OFF-ST-10000918
19.104,0.2,5.7312,CA-2020-158967,FUR-FU-10001940
49.44,0,24.2256,CA-2019-131576,OFF-BI-10002852
10.368,0.2,3.6288,CA-2020-143455,OFF-PA-10004451
154.44,0,1.5444,CA-2019-144729,OFF-ST-10004804
60.984,0.2,4.5738,CA-2018-127019,OFF-AP-10003971
195.466,0.15,-13.7976,CA-2018-138534,FUR-BO-10003159
23.68,0.2,6.2160,CA-2020-108322,FUR-FU-10001935
2.376,0.2,0.7425,CA-2020-108322,TEC-AC-10003433
59.2,0,29.6000,CA-2020-167668,OFF-LA-10004544
22,0,9.6800,CA-2020-146724,OFF-AR-10001026
257.98,0,74.8142,CA-2019-139878,TEC-PH-10001336
23.988,0.4,-15.9920,US-2019-106677,TEC-PH-10003187
23.976,0.4,-15.5844,CA-2019-116974,TEC-PH-10004897
601.536,0.2,0.0000,CA-2018-149972,FUR-CH-10004997
7.9,0,2.5280,CA-2018-149972,OFF-FA-10002763
58.36,0.6,-24.8030,US-2017-117744,FUR-FU-10001588
16.464,0.2,1.4406,US-2017-117744,OFF-AR-10000940
39.96,0.6,-23.9760,US-2017-117744,FUR-FU-10002759
25.96,0,7.5284,CA-2017-125514,OFF-AP-10000358
36.27,0,10.8810,CA-2017-125514,OFF-AP-10003281
6.48,0,3.1104,CA-2017-125514,OFF-PA-10000029
1075.09,0.2,94.0702,CA-2017-154599,TEC-PH-10001557
438.368,0.2,38.3572,CA-2017-154599,TEC-PH-10000576
18.088,0.2,6.5569,CA-2017-154599,OFF-BI-10002764
308.499,0.15,-18.1470,CA-2017-154599,FUR-BO-10001337
13.36,0,4.1416,CA-2020-158743,OFF-AR-10002257
39.96,0,18.7812,CA-2020-158743,OFF-PA-10001019
145.85,0,70.0080,CA-2020-158743,OFF-BI-10003364
783.96,0.2,78.3960,CA-2019-153318,TEC-PH-10000984
7.88,0.2,1.7730,US-2018-110163,OFF-AR-10001683
41.37,0,17.3754,CA-2020-143329,FUR-FU-10000629
12.84,0,5.7780,CA-2018-159380,OFF-PA-10003893
25.68,0,11.5560,CA-2018-159380,OFF-PA-10004239
47.516,0.3,-2.0364,CA-2018-122623,FUR-CH-10000553
9.42,0,0.4710,CA-2018-148635,OFF-FA-10004395
12.96,0,6.2208,CA-2018-148635,OFF-PA-10004782
704.9,0,56.3920,CA-2018-148635,FUR-BO-10002213
561.568,0.2,28.0784,CA-2018-148635,FUR-CH-10001854
179.82,0,84.5154,CA-2018-135685,OFF-PA-10000157
185.58,0,76.0878,CA-2018-135685,FUR-FU-10001185
214.11,0,36.3987,CA-2018-135685,FUR-TA-10001520
999.96,0,229.9908,CA-2018-135685,TEC-AC-10004145
653.55,0,111.1035,CA-2018-135685,FUR-TA-10000688
114.6,0,51.5700,CA-2018-104626,OFF-BI-10001510
60.74,0,15.1850,CA-2018-104626,FUR-CH-10003817
124.36,0,27.3592,CA-2018-104626,FUR-FU-10000308
1088.76,0,315.7404,CA-2018-104626,OFF-ST-10003208
6.72,0.2,2.3520,CA-2019-160500,OFF-BI-10003784
298.776,0.2,7.4694,CA-2019-160500,FUR-TA-10003748
302.376,0.2,22.6782,CA-2019-100202,TEC-PH-10002563
8.928,0.2,0.5580,CA-2020-131016,OFF-AR-10000122
47.584,0.2,-2.9740,CA-2020-131016,OFF-ST-10000352
33.792,0.2,10.5600,US-2017-112914,OFF-PA-10003270
300.533,0.32,-97.2312,US-2017-112914,FUR-BO-10003272
2.724,0.8,-4.3584,US-2017-112914,OFF-BI-10002982
3.264,0.2,1.1016,US-2017-112914,OFF-EN-10001509
108.336,0.2,37.9176,CA-2019-124149,OFF-PA-10002421
55.92,0.2,6.2910,CA-2019-124149,OFF-ST-10000760
78.304,0.2,29.3640,CA-2019-124149,OFF-PA-10002923
443.92,0.2,-94.3330,CA-2017-148915,OFF-ST-10001128
155.976,0.2,54.5916,CA-2017-148915,TEC-PH-10000673
15.47,0,4.1769,CA-2020-134649,OFF-AR-10001547
7.16,0,3.4368,CA-2020-134649,OFF-BI-10001890
10.89,0,2.8314,CA-2020-110842,OFF-AP-10003971
19.44,0,9.3312,CA-2020-110842,OFF-PA-10000520
121.6,0.2,39.5200,CA-2020-110842,OFF-BI-10000977
695.7,0.5,-27.8280,CA-2019-147368,TEC-MA-10002178
120.33,0,31.2858,US-2018-104185,OFF-ST-10001526
1139.92,0,284.9800,US-2017-125521,FUR-CH-10003379
229.544,0.2,83.2097,US-2020-135062,OFF-PA-10000100
143.728,0.2,-32.3388,CA-2020-135650,OFF-ST-10001809
36.048,0.2,-0.9012,CA-2020-112865,TEC-AC-10000387
845.488,0.3,-12.0784,US-2019-162852,FUR-CH-10004853
50.94,0,14.2632,CA-2020-138163,OFF-AR-10001958
762.594,0.8,-1143.8910,CA-2020-152093,OFF-BI-10003527
56.28,0,15.7584,CA-2020-157854,FUR-FU-10003832
2690.97,0,1264.7559,CA-2020-157854,OFF-BI-10001359
7.434,0.7,-5.6994,CA-2019-123617,OFF-BI-10002976
64.784,0.2,-12.9568,US-2019-128293,OFF-ST-10000736
28.16,0,13.2352,CA-2020-107342,OFF-PA-10001745
14.98,0,6.8908,CA-2019-136371,FUR-FU-10000409
20.32,0,6.9088,CA-2019-136371,FUR-FU-10000221
40.29,0,10.4754,CA-2020-137344,OFF-ST-10000344
20.23,0,9.5081,CA-2020-169810,OFF-LA-10003663
1603.14,0.2,100.1960,CA-2019-128594,FUR-CH-10001215
225.296,0.2,22.5296,CA-2019-154690,FUR-CH-10000988
67.8,0,4.0680,CA-2020-138975,TEC-AC-10003441
377.97,0,98.2722,CA-2020-138975,TEC-PH-10004389
1628.82,0,374.6286,CA-2020-138975,FUR-BO-10004695
286.93,0,140.5957,CA-2020-138975,OFF-PA-10000100
20.736,0.2,7.2576,CA-2020-106537,OFF-PA-10000223
31.44,0,8.4888,US-2020-103828,OFF-ST-10001325
83.79,0,22.6233,US-2020-103828,OFF-AP-10004249
59.52,0,15.4752,US-2020-103828,OFF-AR-10000588
31.92,0,9.2568,US-2020-103828,OFF-SU-10000946
14.72,0.2,-3.3120,CA-2019-115588,OFF-SU-10001225
38.976,0.2,-2.4360,CA-2019-115588,OFF-ST-10001558
17.088,0.2,1.0680,CA-2020-143861,FUR-FU-10001546
74.352,0.2,23.2350,CA-2017-148040,OFF-PA-10002581
314.352,0.2,-35.3646,CA-2017-148040,FUR-CH-10001482
4.26,0,1.7466,CA-2020-135167,OFF-AR-10002399
811.28,0,24.3384,CA-2020-137022,OFF-ST-10001963
6.03,0,2.9547,US-2020-102638,OFF-FA-10002988
153.568,0.2,-5.7588,US-2019-167339,FUR-CH-10004289
1013.49,0.2,76.0116,US-2019-167339,FUR-CH-10000785
52.34,0,24.5998,CA-2019-152072,OFF-EN-10003040
4.66,0,1.3514,CA-2019-152072,OFF-AR-10001573
254.97,0,91.7892,CA-2019-152072,TEC-AC-10000844
25.44,0,12.7200,CA-2019-102932,OFF-BI-10000756
27.93,0,8.0997,CA-2019-102932,OFF-SU-10000381
8.85,0.8,-13.7175,CA-2017-165540,OFF-BI-10004094
6.96,0,2.2272,CA-2019-130799,FUR-FU-10001852
17.456,0.2,5.8914,CA-2019-164483,OFF-BI-10000014
307.92,0.2,-34.6410,US-2019-159856,FUR-CH-10003396
6.63,0,1.7901,CA-2020-102099,OFF-AR-10003811
12.96,0,6.2208,CA-2020-102099,OFF-PA-10003172
32.4,0,15.5520,CA-2020-102099,OFF-PA-10000289
23.85,0,10.7325,CA-2020-164049,OFF-PA-10000791
51.96,0,12.9900,CA-2017-142727,FUR-CH-10002304
17.94,0,8.6112,CA-2017-142727,OFF-BI-10000136
11.56,0,5.6644,CA-2020-139913,OFF-PA-10003739
26.4,0,11.8800,CA-2020-139913,OFF-PA-10002479
69.08,0,29.0136,CA-2020-139913,FUR-FU-10000771
35.88,0,10.0464,CA-2020-139913,TEC-PH-10001552
49.65,0,20.8530,CA-2017-169033,OFF-AR-10001915
959.968,0.2,119.9960,US-2019-164630,TEC-CO-10000971
408.422,0.3,-5.8346,US-2018-114839,FUR-CH-10004086
479.984,0.2,59.9980,CA-2018-166464,TEC-CO-10000971
12.6,0,6.0480,CA-2018-166464,OFF-LA-10001317
184.66,0,84.9436,CA-2020-124898,OFF-PA-10003656
23.12,0.2,8.3810,CA-2019-164035,OFF-PA-10002160
37.464,0.2,12.1758,CA-2019-153577,OFF-PA-10000575
539.658,0.3,-7.7094,CA-2019-153577,FUR-CH-10003981
310.12,0,80.6312,CA-2017-127586,OFF-ST-10002615
8.56,0,3.8520,CA-2020-121615,OFF-PA-10000327
52.4,0,14.1480,CA-2020-121615,OFF-ST-10001325
14.94,0,6.8724,CA-2020-121615,OFF-LA-10001771
11.22,0,0.2244,CA-2020-166415,OFF-FA-10004968
387.136,0.2,24.1960,CA-2018-118444,OFF-AP-10000576
41.4,0,19.4580,CA-2017-113929,OFF-EN-10003286
35,0,10.5000,CA-2017-113929,OFF-AR-10003772
39.552,0.2,14.3376,CA-2017-113929,OFF-BI-10002852
135.72,0,35.2872,CA-2018-134747,TEC-PH-10002890
12.56,0,5.6520,CA-2018-134747,OFF-BI-10001308
263.96,0,71.2692,CA-2018-134747,TEC-PH-10001750
5.952,0.2,0.3720,CA-2020-155047,OFF-AR-10003338
15.8,0.2,2.3700,CA-2019-160129,OFF-FA-10002763
14.368,0.2,3.9512,CA-2019-160129,FUR-FU-10002088
70.448,0.2,12.3284,CA-2019-160129,FUR-FU-10003976
129.3,0,6.4650,CA-2020-164329,OFF-ST-10001511
3.882,0.8,-5.8230,US-2018-141453,OFF-BI-10000301
6.08,0,3.0400,CA-2017-156993,OFF-FA-10003495
19.9,0,8.9550,CA-2017-157721,OFF-AP-10001303
70.71,0,4.9497,CA-2017-157721,FUR-FU-10002116
18.84,0,7.9128,CA-2020-128629,FUR-FU-10000771
8.64,0,2.5056,CA-2020-158106,OFF-AR-10002255
1633.19,0.7,-1306.5504,US-2020-120390,OFF-BI-10004995
19.76,0,8.2992,CA-2020-143434,FUR-FU-10002597
6.608,0.2,2.2302,CA-2018-168564,OFF-BI-10004970
7.28,0.2,2.7300,CA-2018-168564,OFF-BI-10002557
144.784,0.2,10.8588,CA-2018-168564,FUR-CH-10000785
156.792,0.2,13.7193,US-2019-169040,TEC-PH-10002310
431.976,0.2,26.9985,US-2019-169040,TEC-PH-10002834
35.89,0,16.1505,US-2019-169040,OFF-EN-10000927
47.208,0.2,15.3426,US-2019-169040,OFF-BI-10001636
248.08,0,116.5976,US-2019-169040,OFF-PA-10001736
189.7,0,89.1590,US-2019-169040,OFF-PA-10000482
59.808,0.2,19.4376,US-2019-169040,OFF-BI-10001658
90.99,0,14.5584,CA-2020-155880,FUR-CH-10000422
1526.56,0,427.4368,CA-2020-155880,FUR-CH-10004675
368.97,0,40.5867,CA-2020-155880,FUR-CH-10002880
305.01,0,76.2525,CA-2020-126242,OFF-ST-10000675
18.7,0,7.1060,CA-2020-126242,FUR-FU-10002685
38.29,0,16.4647,CA-2019-166443,FUR-FU-10004020
26.25,0,11.0250,CA-2020-169859,FUR-FU-10004963
64.96,0.2,22.7360,CA-2020-169859,OFF-BI-10000174
43.7,0,20.5390,CA-2020-169859,OFF-EN-10000461
41.6,0.2,13.0000,CA-2020-134915,TEC-AC-10001266
23.12,0.2,8.3810,CA-2020-134915,OFF-PA-10002160
113.888,0.2,9.9652,CA-2020-134915,FUR-CH-10004875
113.568,0.2,-5.6784,CA-2020-134915,FUR-FU-10000305
7.92,0.2,0.6930,CA-2020-134915,TEC-PH-10000347
671.984,0.2,50.3988,CA-2020-134915,TEC-PH-10001459
39.99,0,11.5971,CA-2019-153353,TEC-PH-10000439
191.646,0.1,31.9410,CA-2020-123638,FUR-CH-10002647
2.313,0.7,-1.9275,CA-2020-168900,OFF-BI-10003910
19.936,0.2,7.2268,CA-2018-158456,OFF-BI-10001097
45.92,0,21.5824,CA-2018-158456,OFF-FA-10004854
20.34,0,9.3564,CA-2020-143665,OFF-PA-10003673
